__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2023-09-17,US,United States,sales,Sales,TOTAL,97.53
HiringLabSectoralPosting,2023-09-18,US,United States,sales,Sales,TOTAL,97.34
HiringLabSectoralPosting,2023-09-19,US,United States,sales,Sales,TOTAL,97.23
HiringLabSectoralPosting,2023-09-20,US,United States,sales,Sales,TOTAL,97.07
HiringLabSectoralPosting,2023-09-21,US,United States,sales,Sales,TOTAL,97.05
HiringLabSectoralPosting,2023-09-22,US,United States,sales,Sales,TOTAL,97.08
HiringLabSectoralPosting,2023-09-23,US,United States,sales,Sales,TOTAL,96.98
HiringLabSectoralPosting,2023-09-24,US,United States,sales,Sales,TOTAL,97.16
HiringLabSectoralPosting,2023-09-25,US,United States,sales,Sales,TOTAL,97.35
HiringLabSectoralPosting,2023-09-26,US,United States,sales,Sales,TOTAL,97.52
HiringLabSectoralPosting,2023-09-27,US,United States,sales,Sales,TOTAL,97.61
HiringLabSectoralPosting,2023-09-28,US,United States,sales,Sales,TOTAL,97.38
HiringLabSectoralPosting,2023-09-29,US,United States,sales,Sales,TOTAL,97.12
HiringLabSectoralPosting,2023-09-30,US,United States,sales,Sales,TOTAL,96.86
HiringLabSectoralPosting,2023-10-01,US,United States,sales,Sales,TOTAL,96.58
HiringLabSectoralPosting,2023-10-02,US,United States,sales,Sales,TOTAL,96.18
HiringLabSectoralPosting,2023-10-03,US,United States,sales,Sales,TOTAL,95.86
HiringLabSectoralPosting,2023-10-04,US,United States,sales,Sales,TOTAL,95.68
HiringLabSectoralPosting,2023-10-05,US,United States,sales,Sales,TOTAL,95.66
HiringLabSectoralPosting,2023-10-06,US,United States,sales,Sales,TOTAL,95.7
HiringLabSectoralPosting,2023-10-07,US,United States,sales,Sales,TOTAL,95.78
HiringLabSectoralPosting,2023-10-08,US,United States,sales,Sales,TOTAL,95.77
HiringLabSectoralPosting,2023-10-09,US,United States,sales,Sales,TOTAL,95.79
HiringLabSectoralPosting,2023-10-10,US,United States,sales,Sales,TOTAL,95.73
HiringLabSectoralPosting,2023-10-11,US,United States,sales,Sales,TOTAL,95.63
HiringLabSectoralPosting,2023-10-12,US,United States,sales,Sales,TOTAL,95.53
HiringLabSectoralPosting,2023-10-13,US,United States,sales,Sales,TOTAL,95.4
HiringLabSectoralPosting,2023-10-14,US,United States,sales,Sales,TOTAL,95.32
HiringLabSectoralPosting,2023-10-15,US,United States,sales,Sales,TOTAL,95.35
HiringLabSectoralPosting,2023-10-16,US,United States,sales,Sales,TOTAL,95.36
HiringLabSectoralPosting,2023-10-17,US,United States,sales,Sales,TOTAL,95.31
HiringLabSectoralPosting,2023-10-18,US,United States,sales,Sales,TOTAL,95.5
HiringLabSectoralPosting,2023-10-19,US,United States,sales,Sales,TOTAL,95.83
HiringLabSectoralPosting,2023-10-20,US,United States,sales,Sales,TOTAL,96.13
HiringLabSectoralPosting,2023-10-21,US,United States,sales,Sales,TOTAL,96.23
HiringLabSectoralPosting,2023-10-22,US,United States,sales,Sales,TOTAL,96.45
HiringLabSectoralPosting,2023-10-23,US,United States,sales,Sales,TOTAL,96.65
HiringLabSectoralPosting,2023-10-24,US,United States,sales,Sales,TOTAL,96.93
HiringLabSectoralPosting,2023-10-25,US,United States,sales,Sales,TOTAL,96.98
HiringLabSectoralPosting,2023-10-26,US,United States,sales,Sales,TOTAL,96.92
HiringLabSectoralPosting,2023-10-27,US,United States,sales,Sales,TOTAL,96.89
HiringLabSectoralPosting,2023-10-28,US,United States,sales,Sales,TOTAL,97.02
HiringLabSectoralPosting,2023-10-29,US,United States,sales,Sales,TOTAL,97.03
HiringLabSectoralPosting,2023-10-30,US,United States,sales,Sales,TOTAL,97.12
HiringLabSectoralPosting,2023-10-31,US,United States,sales,Sales,TOTAL,97.08
HiringLabSectoralPosting,2023-11-01,US,United States,sales,Sales,TOTAL,97.04
HiringLabSectoralPosting,2023-11-02,US,United States,sales,Sales,TOTAL,96.96
HiringLabSectoralPosting,2023-11-03,US,United States,sales,Sales,TOTAL,96.92
HiringLabSectoralPosting,2023-11-04,US,United States,sales,Sales,TOTAL,96.87
HiringLabSectoralPosting,2023-11-05,US,United States,sales,Sales,TOTAL,96.72
HiringLabSectoralPosting,2023-11-06,US,United States,sales,Sales,TOTAL,96.56
HiringLabSectoralPosting,2023-11-07,US,United States,sales,Sales,TOTAL,96.51
HiringLabSectoralPosting,2023-11-08,US,United States,sales,Sales,TOTAL,96.42
HiringLabSectoralPosting,2023-11-09,US,United States,sales,Sales,TOTAL,96.4
HiringLabSectoralPosting,2023-11-10,US,United States,sales,Sales,TOTAL,96.41
HiringLabSectoralPosting,2023-11-11,US,United States,sales,Sales,TOTAL,96.4
HiringLabSectoralPosting,2023-11-12,US,United States,sales,Sales,TOTAL,96.38
HiringLabSectoralPosting,2023-11-13,US,United States,sales,Sales,TOTAL,96.41
HiringLabSectoralPosting,2023-11-14,US,United States,sales,Sales,TOTAL,96.38
HiringLabSectoralPosting,2023-11-15,US,United States,sales,Sales,TOTAL,96.44
HiringLabSectoralPosting,2023-11-16,US,United States,sales,Sales,TOTAL,96.49
HiringLabSectoralPosting,2023-11-17,US,United States,sales,Sales,TOTAL,96.5
HiringLabSectoralPosting,2023-11-18,US,United States,sales,Sales,TOTAL,96.43
HiringLabSectoralPosting,2023-11-19,US,United States,sales,Sales,TOTAL,96.43
HiringLabSectoralPosting,2023-11-20,US,United States,sales,Sales,TOTAL,96.43
HiringLabSectoralPosting,2023-11-21,US,United States,sales,Sales,TOTAL,96.43
HiringLabSectoralPosting,2023-11-22,US,United States,sales,Sales,TOTAL,96.26
HiringLabSectoralPosting,2023-11-23,US,United States,sales,Sales,TOTAL,96.18
HiringLabSectoralPosting,2023-11-24,US,United States,sales,Sales,TOTAL,96.06
HiringLabSectoralPosting,2023-11-25,US,United States,sales,Sales,TOTAL,96.03
HiringLabSectoralPosting,2023-11-26,US,United States,sales,Sales,TOTAL,95.95
HiringLabSectoralPosting,2023-11-27,US,United States,sales,Sales,TOTAL,95.88
HiringLabSectoralPosting,2023-11-28,US,United States,sales,Sales,TOTAL,95.89
HiringLabSectoralPosting,2023-11-29,US,United States,sales,Sales,TOTAL,95.99
HiringLabSectoralPosting,2023-11-30,US,United States,sales,Sales,TOTAL,95.94
HiringLabSectoralPosting,2023-12-01,US,United States,sales,Sales,TOTAL,96.02
HiringLabSectoralPosting,2023-12-02,US,United States,sales,Sales,TOTAL,96.08
HiringLabSectoralPosting,2023-12-03,US,United States,sales,Sales,TOTAL,96.18
HiringLabSectoralPosting,2023-12-04,US,United States,sales,Sales,TOTAL,96.27
HiringLabSectoralPosting,2023-12-05,US,United States,sales,Sales,TOTAL,96.35
HiringLabSectoralPosting,2023-12-06,US,United States,sales,Sales,TOTAL,96.42
HiringLabSectoralPosting,2023-12-07,US,United States,sales,Sales,TOTAL,96.58
HiringLabSectoralPosting,2023-12-08,US,United States,sales,Sales,TOTAL,96.71
HiringLabSectoralPosting,2023-12-09,US,United States,sales,Sales,TOTAL,96.79
HiringLabSectoralPosting,2023-12-10,US,United States,sales,Sales,TOTAL,96.99
HiringLabSectoralPosting,2023-12-11,US,United States,sales,Sales,TOTAL,97.17
HiringLabSectoralPosting,2023-12-12,US,United States,sales,Sales,TOTAL,97.37
HiringLabSectoralPosting,2023-12-13,US,United States,sales,Sales,TOTAL,97.57
HiringLabSectoralPosting,2023-12-14,US,United States,sales,Sales,TOTAL,97.75
HiringLabSectoralPosting,2023-12-15,US,United States,sales,Sales,TOTAL,97.82
HiringLabSectoralPosting,2023-12-16,US,United States,sales,Sales,TOTAL,97.95
HiringLabSectoralPosting,2023-12-17,US,United States,sales,Sales,TOTAL,97.89
HiringLabSectoralPosting,2023-12-18,US,United States,sales,Sales,TOTAL,97.88
HiringLabSectoralPosting,2023-12-19,US,United States,sales,Sales,TOTAL,97.82
HiringLabSectoralPosting,2023-12-20,US,United States,sales,Sales,TOTAL,97.78
HiringLabSectoralPosting,2023-12-21,US,United States,sales,Sales,TOTAL,97.67
HiringLabSectoralPosting,2023-12-22,US,United States,sales,Sales,TOTAL,97.57
HiringLabSectoralPosting,2023-12-23,US,United States,sales,Sales,TOTAL,97.49
HiringLabSectoralPosting,2023-12-24,US,United States,sales,Sales,TOTAL,97.49
HiringLabSectoralPosting,2023-12-25,US,United States,sales,Sales,TOTAL,97.42
HiringLabSectoralPosting,2023-12-26,US,United States,sales,Sales,TOTAL,97.4
HiringLabSectoralPosting,2023-12-27,US,United States,sales,Sales,TOTAL,97.39
HiringLabSectoralPosting,2023-12-28,US,United States,sales,Sales,TOTAL,97.34
HiringLabSectoralPosting,2023-12-29,US,United States,sales,Sales,TOTAL,97.2
HiringLabSectoralPosting,2023-12-30,US,United States,sales,Sales,TOTAL,97.02
HiringLabSectoralPosting,2023-12-31,US,United States,sales,Sales,TOTAL,96.74
HiringLabSectoralPosting,2024-01-01,US,United States,sales,Sales,TOTAL,96.51
HiringLabSectoralPosting,2024-01-02,US,United States,sales,Sales,TOTAL,96.24
HiringLabSectoralPosting,2024-01-03,US,United States,sales,Sales,TOTAL,95.98
HiringLabSectoralPosting,2024-01-04,US,United States,sales,Sales,TOTAL,95.86
HiringLabSectoralPosting,2024-01-05,US,United States,sales,Sales,TOTAL,95.92
HiringLabSectoralPosting,2024-01-06,US,United States,sales,Sales,TOTAL,96.01
HiringLabSectoralPosting,2024-01-07,US,United States,sales,Sales,TOTAL,96.17
HiringLabSectoralPosting,2024-01-08,US,United States,sales,Sales,TOTAL,96.25
HiringLabSectoralPosting,2024-01-09,US,United States,sales,Sales,TOTAL,96.4
HiringLabSectoralPosting,2024-01-10,US,United States,sales,Sales,TOTAL,96.48
HiringLabSectoralPosting,2024-01-11,US,United States,sales,Sales,TOTAL,96.53
HiringLabSectoralPosting,2024-01-12,US,United States,sales,Sales,TOTAL,96.52
HiringLabSectoralPosting,2024-01-13,US,United States,sales,Sales,TOTAL,96.46
HiringLabSectoralPosting,2024-01-14,US,United States,sales,Sales,TOTAL,96.39
HiringLabSectoralPosting,2024-01-15,US,United States,sales,Sales,TOTAL,96.39
HiringLabSectoralPosting,2024-01-16,US,United States,sales,Sales,TOTAL,96.3
HiringLabSectoralPosting,2024-01-17,US,United States,sales,Sales,TOTAL,96.26
HiringLabSectoralPosting,2024-01-18,US,United States,sales,Sales,TOTAL,96.15
HiringLabSectoralPosting,2024-01-19,US,United States,sales,Sales,TOTAL,96.04
HiringLabSectoralPosting,2024-01-20,US,United States,sales,Sales,TOTAL,95.99
HiringLabSectoralPosting,2024-01-21,US,United States,sales,Sales,TOTAL,95.9
HiringLabSectoralPosting,2024-01-22,US,United States,sales,Sales,TOTAL,95.8
HiringLabSectoralPosting,2024-01-23,US,United States,sales,Sales,TOTAL,95.81
HiringLabSectoralPosting,2024-01-24,US,United States,sales,Sales,TOTAL,95.69
HiringLabSectoralPosting,2024-01-25,US,United States,sales,Sales,TOTAL,95.6
HiringLabSectoralPosting,2024-01-26,US,United States,sales,Sales,TOTAL,95.43
HiringLabSectoralPosting,2024-01-27,US,United States,sales,Sales,TOTAL,95.3
HiringLabSectoralPosting,2024-01-28,US,United States,sales,Sales,TOTAL,95.19
HiringLabSectoralPosting,2024-01-29,US,United States,sales,Sales,TOTAL,95.02
HiringLabSectoralPosting,2024-01-30,US,United States,sales,Sales,TOTAL,94.77
HiringLabSectoralPosting,2024-01-31,US,United States,sales,Sales,TOTAL,94.62
HiringLabSectoralPosting,2024-02-01,US,United States,sales,Sales,TOTAL,94.51
HiringLabSectoralPosting,2024-02-02,US,United States,sales,Sales,TOTAL,94.48
HiringLabSectoralPosting,2024-02-03,US,United States,sales,Sales,TOTAL,94.43
HiringLabSectoralPosting,2024-02-04,US,United States,sales,Sales,TOTAL,94.41
HiringLabSectoralPosting,2024-02-05,US,United States,sales,Sales,TOTAL,94.37
HiringLabSectoralPosting,2024-02-06,US,United States,sales,Sales,TOTAL,94.33
HiringLabSectoralPosting,2024-02-07,US,United States,sales,Sales,TOTAL,94.17
HiringLabSectoralPosting,2024-02-08,US,United States,sales,Sales,TOTAL,93.99
HiringLabSectoralPosting,2024-02-09,US,United States,sales,Sales,TOTAL,93.85
HiringLabSectoralPosting,2024-02-10,US,United States,sales,Sales,TOTAL,93.67
HiringLabSectoralPosting,2024-02-11,US,United States,sales,Sales,TOTAL,93.48
HiringLabSectoralPosting,2024-02-12,US,United States,sales,Sales,TOTAL,93.36
HiringLabSectoralPosting,2024-02-13,US,United States,sales,Sales,TOTAL,93.31
HiringLabSectoralPosting,2024-02-14,US,United States,sales,Sales,TOTAL,93.4
HiringLabSectoralPosting,2024-02-15,US,United States,sales,Sales,TOTAL,93.48
HiringLabSectoralPosting,2024-02-16,US,United States,sales,Sales,TOTAL,93.53
HiringLabSectoralPosting,2024-02-17,US,United States,sales,Sales,TOTAL,93.42
HiringLabSectoralPosting,2024-02-18,US,United States,sales,Sales,TOTAL,93.46
HiringLabSectoralPosting,2024-02-19,US,United States,sales,Sales,TOTAL,93.53
HiringLabSectoralPosting,2024-02-20,US,United States,sales,Sales,TOTAL,93.6
HiringLabSectoralPosting,2024-02-21,US,United States,sales,Sales,TOTAL,93.61
HiringLabSectoralPosting,2024-02-22,US,United States,sales,Sales,TOTAL,93.43
HiringLabSectoralPosting,2024-02-23,US,United States,sales,Sales,TOTAL,93.3
HiringLabSectoralPosting,2024-02-24,US,United States,sales,Sales,TOTAL,93.38
HiringLabSectoralPosting,2024-02-25,US,United States,sales,Sales,TOTAL,93.25
HiringLabSectoralPosting,2024-02-26,US,United States,sales,Sales,TOTAL,93.09
HiringLabSectoralPosting,2024-02-27,US,United States,sales,Sales,TOTAL,92.88
HiringLabSectoralPosting,2024-02-28,US,United States,sales,Sales,TOTAL,92.67
HiringLabSectoralPosting,2024-02-29,US,United States,sales,Sales,TOTAL,92.68
HiringLabSectoralPosting,2024-03-01,US,United States,sales,Sales,TOTAL,92.55
HiringLabSectoralPosting,2024-03-02,US,United States,sales,Sales,TOTAL,92.38
HiringLabSectoralPosting,2024-03-03,US,United States,sales,Sales,TOTAL,92.31
HiringLabSectoralPosting,2024-03-04,US,United States,sales,Sales,TOTAL,92.19
HiringLabSectoralPosting,2024-03-05,US,United States,sales,Sales,TOTAL,92.03
HiringLabSectoralPosting,2024-03-06,US,United States,sales,Sales,TOTAL,92.15
HiringLabSectoralPosting,2024-03-07,US,United States,sales,Sales,TOTAL,92.1
HiringLabSectoralPosting,2024-03-08,US,United States,sales,Sales,TOTAL,92.07
HiringLabSectoralPosting,2024-03-09,US,United States,sales,Sales,TOTAL,92.17
HiringLabSectoralPosting,2024-03-10,US,United States,sales,Sales,TOTAL,92.19
HiringLabSectoralPosting,2024-03-11,US,United States,sales,Sales,TOTAL,92.26
HiringLabSectoralPosting,2024-03-12,US,United States,sales,Sales,TOTAL,92.4
HiringLabSectoralPosting,2024-03-13,US,United States,sales,Sales,TOTAL,92.3
HiringLabSectoralPosting,2024-03-14,US,United States,sales,Sales,TOTAL,92.33
HiringLabSectoralPosting,2024-03-15,US,United States,sales,Sales,TOTAL,92.48
HiringLabSectoralPosting,2024-03-16,US,United States,sales,Sales,TOTAL,92.57
HiringLabSectoralPosting,2024-03-17,US,United States,sales,Sales,TOTAL,92.79
HiringLabSectoralPosting,2024-03-18,US,United States,sales,Sales,TOTAL,93.11
HiringLabSectoralPosting,2024-03-19,US,United States,sales,Sales,TOTAL,93.47
HiringLabSectoralPosting,2024-03-20,US,United States,sales,Sales,TOTAL,93.81
HiringLabSectoralPosting,2024-03-21,US,United States,sales,Sales,TOTAL,94.06
HiringLabSectoralPosting,2024-03-22,US,United States,sales,Sales,TOTAL,94.29
HiringLabSectoralPosting,2024-03-23,US,United States,sales,Sales,TOTAL,94.5
HiringLabSectoralPosting,2024-03-24,US,United States,sales,Sales,TOTAL,94.63
HiringLabSectoralPosting,2024-03-25,US,United States,sales,Sales,TOTAL,94.71
HiringLabSectoralPosting,2024-03-26,US,United States,sales,Sales,TOTAL,94.69
HiringLabSectoralPosting,2024-03-27,US,United States,sales,Sales,TOTAL,94.69
HiringLabSectoralPosting,2024-03-28,US,United States,sales,Sales,TOTAL,94.78
HiringLabSectoralPosting,2024-03-29,US,United States,sales,Sales,TOTAL,94.87
HiringLabSectoralPosting,2024-03-30,US,United States,sales,Sales,TOTAL,95.11
HiringLabSectoralPosting,2024-03-31,US,United States,sales,Sales,TOTAL,95.3
HiringLabSectoralPosting,2024-04-01,US,United States,sales,Sales,TOTAL,95.43
HiringLabSectoralPosting,2024-04-02,US,United States,sales,Sales,TOTAL,95.6
HiringLabSectoralPosting,2024-04-03,US,United States,sales,Sales,TOTAL,95.84
HiringLabSectoralPosting,2024-04-04,US,United States,sales,Sales,TOTAL,96.02
HiringLabSectoralPosting,2024-04-05,US,United States,sales,Sales,TOTAL,96.2
HiringLabSectoralPosting,2024-04-06,US,United States,sales,Sales,TOTAL,96.2
HiringLabSectoralPosting,2024-04-07,US,United States,sales,Sales,TOTAL,96.22
HiringLabSectoralPosting,2024-04-08,US,United States,sales,Sales,TOTAL,96.22
HiringLabSectoralPosting,2024-04-09,US,United States,sales,Sales,TOTAL,96.14
HiringLabSectoralPosting,2024-04-10,US,United States,sales,Sales,TOTAL,96.02
HiringLabSectoralPosting,2024-04-11,US,United States,sales,Sales,TOTAL,95.95
HiringLabSectoralPosting,2024-04-12,US,United States,sales,Sales,TOTAL,95.76
HiringLabSectoralPosting,2024-04-13,US,United States,sales,Sales,TOTAL,95.53
HiringLabSectoralPosting,2024-04-14,US,United States,sales,Sales,TOTAL,95.36
HiringLabSectoralPosting,2024-04-15,US,United States,sales,Sales,TOTAL,95.29
HiringLabSectoralPosting,2024-04-16,US,United States,sales,Sales,TOTAL,95.21
HiringLabSectoralPosting,2024-04-17,US,United States,sales,Sales,TOTAL,95.09
HiringLabSectoralPosting,2024-04-18,US,United States,sales,Sales,TOTAL,94.94
HiringLabSectoralPosting,2024-04-19,US,United States,sales,Sales,TOTAL,94.86
HiringLabSectoralPosting,2024-04-20,US,United States,sales,Sales,TOTAL,94.7
HiringLabSectoralPosting,2024-04-21,US,United States,sales,Sales,TOTAL,94.61
HiringLabSectoralPosting,2024-04-22,US,United States,sales,Sales,TOTAL,94.52
HiringLabSectoralPosting,2024-04-23,US,United States,sales,Sales,TOTAL,94.49
HiringLabSectoralPosting,2024-04-24,US,United States,sales,Sales,TOTAL,94.34
HiringLabSectoralPosting,2024-04-25,US,United States,sales,Sales,TOTAL,94.21
HiringLabSectoralPosting,2024-04-26,US,United States,sales,Sales,TOTAL,94.07
HiringLabSectoralPosting,2024-04-27,US,United States,sales,Sales,TOTAL,94.12
HiringLabSectoralPosting,2024-04-28,US,United States,sales,Sales,TOTAL,94.02
HiringLabSectoralPosting,2024-04-29,US,United States,sales,Sales,TOTAL,93.8
HiringLabSectoralPosting,2024-04-30,US,United States,sales,Sales,TOTAL,93.65
HiringLabSectoralPosting,2024-05-01,US,United States,sales,Sales,TOTAL,93.58
HiringLabSectoralPosting,2024-05-02,US,United States,sales,Sales,TOTAL,93.54
HiringLabSectoralPosting,2024-05-03,US,United States,sales,Sales,TOTAL,93.55
HiringLabSectoralPosting,2024-05-04,US,United States,sales,Sales,TOTAL,93.5
HiringLabSectoralPosting,2024-05-05,US,United States,sales,Sales,TOTAL,93.47
HiringLabSectoralPosting,2024-05-06,US,United States,sales,Sales,TOTAL,93.51
HiringLabSectoralPosting,2024-05-07,US,United States,sales,Sales,TOTAL,93.41
HiringLabSectoralPosting,2024-05-08,US,United States,sales,Sales,TOTAL,93.47
HiringLabSectoralPosting,2024-05-09,US,United States,sales,Sales,TOTAL,93.57
HiringLabSectoralPosting,2024-05-10,US,United States,sales,Sales,TOTAL,93.61
HiringLabSectoralPosting,2024-05-11,US,United States,sales,Sales,TOTAL,93.63
HiringLabSectoralPosting,2024-05-12,US,United States,sales,Sales,TOTAL,93.81
HiringLabSectoralPosting,2024-05-13,US,United States,sales,Sales,TOTAL,93.85
HiringLabSectoralPosting,2024-05-14,US,United States,sales,Sales,TOTAL,93.97
HiringLabSectoralPosting,2024-05-15,US,United States,sales,Sales,TOTAL,93.97
HiringLabSectoralPosting,2024-05-16,US,United States,sales,Sales,TOTAL,93.98
HiringLabSectoralPosting,2024-05-17,US,United States,sales,Sales,TOTAL,93.92
HiringLabSectoralPosting,2024-05-18,US,United States,sales,Sales,TOTAL,93.7
HiringLabSectoralPosting,2024-05-19,US,United States,sales,Sales,TOTAL,93.2
HiringLabSectoralPosting,2024-05-20,US,United States,sales,Sales,TOTAL,92.77
HiringLabSectoralPosting,2024-05-21,US,United States,sales,Sales,TOTAL,92.25
HiringLabSectoralPosting,2024-05-22,US,United States,sales,Sales,TOTAL,92.13
HiringLabSectoralPosting,2024-05-23,US,United States,sales,Sales,TOTAL,91.97
HiringLabSectoralPosting,2024-05-24,US,United States,sales,Sales,TOTAL,91.84
HiringLabSectoralPosting,2024-05-25,US,United States,sales,Sales,TOTAL,91.85
HiringLabSectoralPosting,2024-05-26,US,United States,sales,Sales,TOTAL,92.03
HiringLabSectoralPosting,2024-05-27,US,United States,sales,Sales,TOTAL,92.23
HiringLabSectoralPosting,2024-05-28,US,United States,sales,Sales,TOTAL,92.5
HiringLabSectoralPosting,2024-05-29,US,United States,sales,Sales,TOTAL,92.4
HiringLabSectoralPosting,2024-05-30,US,United States,sales,Sales,TOTAL,92.32
HiringLabSectoralPosting,2024-05-31,US,United States,sales,Sales,TOTAL,92.39
HiringLabSectoralPosting,2024-06-01,US,United States,sales,Sales,TOTAL,92.52
HiringLabSectoralPosting,2024-06-02,US,United States,sales,Sales,TOTAL,92.54
HiringLabSectoralPosting,2024-06-03,US,United States,sales,Sales,TOTAL,92.66
HiringLabSectoralPosting,2024-06-04,US,United States,sales,Sales,TOTAL,92.85
HiringLabSectoralPosting,2024-06-05,US,United States,sales,Sales,TOTAL,93.01
HiringLabSectoralPosting,2024-06-06,US,United States,sales,Sales,TOTAL,93.16
HiringLabSectoralPosting,2024-06-07,US,United States,sales,Sales,TOTAL,93.17
HiringLabSectoralPosting,2024-06-08,US,United States,sales,Sales,TOTAL,93.35
HiringLabSectoralPosting,2024-06-09,US,United States,sales,Sales,TOTAL,93.63
HiringLabSectoralPosting,2024-06-10,US,United States,sales,Sales,TOTAL,93.78
HiringLabSectoralPosting,2024-06-11,US,United States,sales,Sales,TOTAL,93.74
HiringLabSectoralPosting,2024-06-12,US,United States,sales,Sales,TOTAL,93.72
HiringLabSectoralPosting,2024-06-13,US,United States,sales,Sales,TOTAL,93.55
HiringLabSectoralPosting,2024-06-14,US,United States,sales,Sales,TOTAL,93.5
HiringLabSectoralPosting,2024-06-15,US,United States,sales,Sales,TOTAL,93.14
HiringLabSectoralPosting,2024-06-16,US,United States,sales,Sales,TOTAL,93
HiringLabSectoralPosting,2024-06-17,US,United States,sales,Sales,TOTAL,92.93
HiringLabSectoralPosting,2024-06-18,US,United States,sales,Sales,TOTAL,92.97
HiringLabSectoralPosting,2024-06-19,US,United States,sales,Sales,TOTAL,92.88
HiringLabSectoralPosting,2024-06-20,US,United States,sales,Sales,TOTAL,93.03
HiringLabSectoralPosting,2024-06-21,US,United States,sales,Sales,TOTAL,93.11
HiringLabSectoralPosting,2024-06-22,US,United States,sales,Sales,TOTAL,93.22
HiringLabSectoralPosting,2024-06-23,US,United States,sales,Sales,TOTAL,93.14
HiringLabSectoralPosting,2024-06-24,US,United States,sales,Sales,TOTAL,93
HiringLabSectoralPosting,2024-06-25,US,United States,sales,Sales,TOTAL,92.99
HiringLabSectoralPosting,2024-06-26,US,United States,sales,Sales,TOTAL,93.06
HiringLabSectoralPosting,2024-06-27,US,United States,sales,Sales,TOTAL,92.98
HiringLabSectoralPosting,2024-06-28,US,United States,sales,Sales,TOTAL,92.93
HiringLabSectoralPosting,2024-06-29,US,United States,sales,Sales,TOTAL,92.99
HiringLabSectoralPosting,2024-06-30,US,United States,sales,Sales,TOTAL,93.08
HiringLabSectoralPosting,2024-07-01,US,United States,sales,Sales,TOTAL,93.22
HiringLabSectoralPosting,2024-07-02,US,United States,sales,Sales,TOTAL,93.24
HiringLabSectoralPosting,2024-07-03,US,United States,sales,Sales,TOTAL,93.3
HiringLabSectoralPosting,2024-07-04,US,United States,sales,Sales,TOTAL,93.41
HiringLabSectoralPosting,2024-07-05,US,United States,sales,Sales,TOTAL,93.45
HiringLabSectoralPosting,2024-07-06,US,United States,sales,Sales,TOTAL,93.44
HiringLabSectoralPosting,2024-07-07,US,United States,sales,Sales,TOTAL,93.4
HiringLabSectoralPosting,2024-07-08,US,United States,sales,Sales,TOTAL,93.3
HiringLabSectoralPosting,2024-07-09,US,United States,sales,Sales,TOTAL,93.33
HiringLabSectoralPosting,2024-07-10,US,United States,sales,Sales,TOTAL,93.36
HiringLabSectoralPosting,2024-07-11,US,United States,sales,Sales,TOTAL,93.38
HiringLabSectoralPosting,2024-07-12,US,United States,sales,Sales,TOTAL,93.5
HiringLabSectoralPosting,2024-07-13,US,United States,sales,Sales,TOTAL,93.59
HiringLabSectoralPosting,2024-07-14,US,United States,sales,Sales,TOTAL,93.67
HiringLabSectoralPosting,2024-07-15,US,United States,sales,Sales,TOTAL,93.76
HiringLabSectoralPosting,2024-07-16,US,United States,sales,Sales,TOTAL,93.78
HiringLabSectoralPosting,2024-07-17,US,United States,sales,Sales,TOTAL,93.8
HiringLabSectoralPosting,2024-07-18,US,United States,sales,Sales,TOTAL,93.81
HiringLabSectoralPosting,2024-07-19,US,United States,sales,Sales,TOTAL,93.86
HiringLabSectoralPosting,2024-07-20,US,United States,sales,Sales,TOTAL,93.73
HiringLabSectoralPosting,2024-07-21,US,United States,sales,Sales,TOTAL,93.82
HiringLabSectoralPosting,2024-07-22,US,United States,sales,Sales,TOTAL,93.95
HiringLabSectoralPosting,2024-07-23,US,United States,sales,Sales,TOTAL,93.99
HiringLabSectoralPosting,2024-07-24,US,United States,sales,Sales,TOTAL,94
HiringLabSectoralPosting,2024-07-25,US,United States,sales,Sales,TOTAL,93.81
HiringLabSectoralPosting,2024-07-26,US,United States,sales,Sales,TOTAL,93.56
HiringLabSectoralPosting,2024-07-27,US,United States,sales,Sales,TOTAL,93.43
HiringLabSectoralPosting,2024-07-28,US,United States,sales,Sales,TOTAL,93.08
HiringLabSectoralPosting,2024-07-29,US,United States,sales,Sales,TOTAL,92.76
HiringLabSectoralPosting,2024-07-30,US,United States,sales,Sales,TOTAL,92.46
HiringLabSectoralPosting,2024-07-31,US,United States,sales,Sales,TOTAL,92.13
HiringLabSectoralPosting,2024-08-01,US,United States,sales,Sales,TOTAL,92.11
HiringLabSectoralPosting,2024-08-02,US,United States,sales,Sales,TOTAL,92.1
HiringLabSectoralPosting,2024-08-03,US,United States,sales,Sales,TOTAL,92.1
HiringLabSectoralPosting,2024-08-04,US,United States,sales,Sales,TOTAL,92.09
HiringLabSectoralPosting,2024-08-05,US,United States,sales,Sales,TOTAL,91.89
HiringLabSectoralPosting,2024-08-06,US,United States,sales,Sales,TOTAL,91.78
HiringLabSectoralPosting,2024-08-07,US,United States,sales,Sales,TOTAL,91.73
HiringLabSectoralPosting,2024-08-08,US,United States,sales,Sales,TOTAL,91.62
HiringLabSectoralPosting,2024-08-09,US,United States,sales,Sales,TOTAL,91.3
HiringLabSectoralPosting,2024-08-10,US,United States,sales,Sales,TOTAL,91.07
HiringLabSectoralPosting,2024-08-11,US,United States,sales,Sales,TOTAL,90.96
HiringLabSectoralPosting,2024-08-12,US,United States,sales,Sales,TOTAL,90.99
HiringLabSectoralPosting,2024-08-13,US,United States,sales,Sales,TOTAL,90.98
